text,label
"Un loft accueillant et original (ancienne imprimerie) au coeur du 9me arrondissement.  Un quartier familial. Carrefour parisien prs de Montmartre, Opra, Pigalle (15 minutes  pied) Un grand salon, une cuisine amricaine, une chambre au calme. An unique loft near Montmartre! 4 people can sleep at the same time ! none Lots of restaurant, from the cheapest to the more expensive one. Lots of bars and entertainment if you walk 10 minutes... Near Pigalle, Montmartre, Opera, it's a crossroad. PAY ATTENTION : i have CAT ! If you are allergic, i can't do anything about it... It's really hard for me to take it with me. If you are not, it will be your little flatmate ! 2 subway stations if you walk 5 minutes, buses (even during the night) and bikes for rent at 20m from the main entrance of my flat ! You can park your car in an underground parking lot at 10 minutes by walk. Make yourself at home ! You can use everything, except the musical instruments... Till 10 pm... I won't be here if you don't want me to be here. If I have to be, the price will be lower ! Animals are restricted, because I have a kitten... You can only use the music instruments if you are musician yourself ! You can smoke inside with the window open. And leave the place as tidy as it was, when you first entered it !",2
"PERFECTLY located with steps to everywhere! I am renting my 1 bedroom plus spacious private den, large kitchen and living room with open concept layout.  Breathtaking views from the balcony and parking is available. Spacious 1 bedroom with a king sized bed and private balcony walkout + large private den with a wardrobe and a desk that folds down into doubke bed.  Ashley Furniture sectional comfortably seats 4-5.  Large kitchen with full size appliances, dishwasher, and washer/dryer in the closet.  Bathroom contains deep soaker tub. Steps to Metro Toronto Convention Centre, Union Station, Rogers Centre, CN tower, Air Canada Centre, Ripley's Aquarium, Steamwhistle and Amsterdam breweries, Entertainment District, Financial District, harbourfront and waterfront, Real Sports Bar (check out their massive 2 storey screen behind the bar), water taxi to Centre Island, Billy Bishop airport shuttle, Pearson Express shuttle to airport, Longos supermarket, LCBO liquor store and boutique wine store, low cost bike rentals, and dozens of km of smooth biking trails all along Queen's Quay and the Lakeshore.  Bike to Ontario Place or the Beaches.  The posibilities are endless!! none @ I charge a cleaning fee because of the extremely thorough deep clean and washing I do after each guest. No parties or excessive voise at any time. Quiet hour is after 10pm.  Please be respectful of neighbors.  Some are very sensitive to noise, especially on the balcony. Also no people other than you and your registered guests at the condo.  Thank you. @ WiFi, cable TV, large kitchen, den with extra bed, balcony, parking, many amenities and little perks all over the place. Amenities floor contains an exercise room, weight room, swimming pool, hot tub, and sauna's. @ Please be respectful of the neighbours. Pets must be pre-approved and pet owners take full responsibility for issues, or mess left by pets. No parties. No excessive noise after 11PM. Please leave the place as you found it.",2
"A charming apartment in the heart of Rome's historic centre, next to Castel Sant'Angelo and Piazza Navona!!The interior design is influenced by our love and work in art and theatre, helped by contributions of some of our artists and designers friends The apartment is about 650 square feet, situated on the first floor of a typical period property.  Inside, a wide hall with big windows overlooking historical via dei Coronari will welcome you. The room is composed of a wardrobe in the doorway, a comfortable king size sofa-bed, a comfortable dining space, and a little kitchen with gas stove, fridge, kettle, toaster, and microwave (cutlery, plates, mugs etc. supplied). On top of the stairs you'll find a comfortable hallway, a bathroom with a large shower, a big mirror, a storage closet, and a cozy bedroom. The room is provided with double bed, nightstands, tv, air-conditioning and big closet. Bed-clothes, towels, blowdryer, iron&board supplied. Free Wi-fi. none We're in the heart of Rome's historic centre, a perfect location to walk around the city and fully enjoy the atmosphere and flavours. Only a short stroll away, Castel Sant'Angelo, and the evocative view of the Tiber and San Pietro cathedral to enjoy from Ponte degli Angeli. Or, in the opposite direction, walking through fascinating alleys, you can reach wonderful Piazza Navona and the Pantheon.  We're also very close to Campo dei Fiori, with its animated night life and peculiar food market in the day, and yet far enough to not be disturbed by it.  Via dei Coronari it's an historical street: fastest passage to reach San Pietro in the medieval, streets of courtesans in 1500, from 1970 it became well-known for its second hand dealers, turned today into vintage shops, art galleries, and characteristic artisanal ""botteghe"". We can provide a cot on request (please let us know in advance) The surroundings offer all sorts of amenities: food shops, markets, restaurants, classic gelato parlours, typical ""bar"" and bistros, shops, boutiques, theatres.  Many bus stops and underground within a short walk.  We'll provide our guests with an itinerary to get to the apartment. It'd be a pleasure to host our guests, we'll offer advice and tips on what Rome has to offer, and a wide selection of guides to ensure you a wonderful time in Rome! We'll be available for everything our guests may need. - Dreamy Loft Navona is a Vacation Rental, a kind of lodging different from B&Bs. The guests will receive keys to the apartment when checking in, which they have to return when checking out. We're at our guests' disposal during daytime for any necessity. -Check-in is at 3pm / Check-out is at 11am  (check-in between 8pm and 8am has an extra cost of 20) As we don't live in the apartment ourselves, we ask our guests to please let us know the estimated time of arrival at least 5 days prior, to confirm it once in Rome, and to please let us know if running late. In the event of key loss, we would ask our guests to pay a 50 fee to replace the lock. - There is a mandatory city occupancy tax of 3.50 per person/night, for up to 10 consecutive nights. This tax is to be paid in cash upon arrival. Children under 10 are not effected.  - Please be aware that, as per Italian Law, you will be asked to provide us with some personal information (name, PoB, DoB, citizenship, document type and number)",3
"Charming Upper West side Brownstone building. Steps to Central Park. Close to 1,2,3 & B,C subway lines which gets you to Times Square/Midtown in 15 mins, or Lower Manhattan in ~30 mins. Ideal location for a neighborhood feel, while being close to Central Park, great restaurants and easy subway access to explore other parts of the city.  Bright studio with charming chimney, comfortable sofa - convertible into double bed, closet, air conditioner, dinning table and open kitchen. Great for couples. @ none @ @ @ @ @ - Please be courteous and kind with neighbors. No loud music, yelling or parties. No smoking or drugs allowed.",0
"A 4/5 bedroom family home in Battersea, moments from Clapham Common and in walking distance of Clapham Junction overland and Clapham Common underground. Located on a quiet residential street off Clapham Common the house has a double reception room and large kitchen with both a dinning and seating area. There is a playroom basement with a large double sofa bed available upon request, shower room and utility room with washing machine, tumble dryer and utility sink. On the first floor there is a single bedroom and small WC as well as a large Master bedroom with kingsize bed and ensuite bathroom.  On the second floor there is another single bedroom next to a shower and a double loft room with ensuite bathroom. There is wifi throughout and access to multiple on-demand TV facilities.  Parking is on street residents only but I can arrange parking on request for a small additional fee. The house is equidistant to both Clapham Common underground (Northern Line) and Clapham Junction, overland. A short walk to the shops and restaurants on both Northcote Road and Clapham Common Old town. (Boris) Bike hire available at several locations nearby and none Quiet residential street with friendly neighbours. Review from Tessa, Guest 19 - 24th December 2015 We booked this house for a week before Christmas because we wanted to enjoy London. It was perfect!  Our three sons felt right at home and so did we. It was definitely a 'home from home' and felt cosy and welcoming. We especially loved the kitchen!  The location is so convenient, near clapham junction, a cinema, the park and many restaurants and shops. The host is so helpful and welcoming.  It really felt like we were staying in a friend's house. We wouldn't hesitate in booking again!  Fantastic! Buses from main road into central London, walking distance to both overland and underground rail service. Unlimited broadband Washing machine and dryer in separate utility room Netflix Now TV Amazon Prime Apple TV Kamado BBQ Sonos speakers  A whole playroom full of toys Travel cot available on request Completely left to your own devices although I will be contactable should you need me. Strictly no smoking Strictly no parties",1
"@ Basic Dormitory Style Apartments w/ kitchen and bath. Up to 8 bunk beds in each Apt. Coed bunk or cot style accommodations in our dormitory style apartments, Stove, microwaves and refrigerator in most apartments Great housing for volunteers, large groups and families. Housing Only, No Meals. none @ @ @ @ @ 1) No alcohol or drugs on work sites, in the volunteer house, blue apartments, or on United Saints grounds.  2) No damaging of property, fighting, belligerence, sexual harassment, theft, fraternization (sexual contact), or any other inappropriate behavior within the church and United Saints grounds.  3) No smoking inside any vehicles or buildings, including the volunteer house, or blue apartments.  Please do not throw your cigarette butts on the ground.",1
"Appartement deux pices trs bien amnag, entirement quip, chambre spare et possibilit de faire dormir une personne supplmentaire dans le salon, situ rive gauche  100m du Bon March. 40sqare meter flat convenient and charming with a nice living room, a fully equiped kitchen and a separate bedroom, the bathroom is very pleasant. none Quartier typique de la rive gauche parisienne,  la limite entre les VIme et le VIIme arrondissements. A 200m du Bon March et proche de tous commerces. Le quartier est trs calme, mais central et bien desservi. @ - A 20m de la station de mtro Vaneau (ligne 10) - En face d'une borne Vlib - Desservi par 3 lignes de mtro (ligne 10, 12, 13) et plusieurs lignes de bus. wifi, internet, music books and kitchen equipments (dishwasher, washing machine, oven, fridge...) by email @",1
"Large apartment, finished fine in one of the most exclusive condominiums in the area, in front of condominiums there is the bus station and about 500 meters from the station FL3 ""la giustiniana"" with which can reach the center of Rome in 20 minutes, the apartment is set in park condominium with two hectares, with automatic gate, concierge and numerous parks, the highway Raccordo anulare is located one km towards the center. Perfect for two guests and any 4-legged friend! Entrando nell'appartamento si trova un ampio ingresso con armadi a muro in noce , una grande libreria e un armadio a specchio. dall'ingresso si accede alla stanza da letto molto ampia con grande letto matrimoniale in noce con comodini,angolo cottura in muratura dotato di forno elettrico fornelli e frigorifero,tavolo di vetro con due sedie,la cucina  fornita inoltre di piatti e stoviglie .Dalla camera si accede ad un ampio bagno in muratura con vasca .Dal bagno si pu accedere ad un terrazzino da cui si gode una bella vista. Ottimo per due ospiti ed il loro amico a quattro zampe! none @ @ Ottimo collegamento con il centro (capolinea San Pietro) grazie al trenino metropolitano FL3 e fermata dell'autobus sotto casa. inoltre si raggiunge a piedi in pochi minuti , 2 supermercati, edicola , ufficio postale, negozi, ristoranti e gelateria. Gli ospiti accedono all'intero appartamentino . Gli ospiti possono utilizzare i parcheggi del condominio e passeggiare nel parco. Il giorno di arrivo e di partenza saremo presenti per la consegna o il ritiro delle chiavi e per fornire agli ospiti qualsiasi informazione. Si richiede la conferma dell'orario di arrivo 24 ore prima Si richiede la consegna delle chiavi dell'appartamento il giorno di partenza entro le ore 12:00.",1
"Close to Wrigley Field, 1.5 blocks to the redline train, 1/2 mile to the lake. The space boasts high ceilings and many updates, including kitchen and baths. Good for couples, business travelers, families (with kids), and big groups.  Please note that the building backs right to the elevated tracks for the Redline train, so you will hear the train during your stay. Experience a grand Chicago vacation at this spacious 4 bedroom, 2 bath duplex in the middle of Chicago's historical Wrigleyville! What you can anticipate for your stay:  Large front patio with Grill  Fully Equipped Chefs Kitchen with Cookware and Cooking Essentials  Formal Dining Table  All Beds Freshly Made with Clean and Crisp Linens.  Master Bedroom - Queen Bed  Second Bedroom - Queen Bed  Third Bedroom - Queen Bed  Fourth Bedroom - Queen Bed  A Pack-n-Play  Bathrooms Stocked with Fresh Towels, Shampoo, Conditioner, and Body Wash  Two Separate Media Rooms with Oversized Couches and Flatscreen TVs offering smart channels  Children's reading nook  Individually Controlled Heat and Air  In-Unit Washer & Dryer  High-speed internet  Darts for entertainment  And Much More! none Anchored by a beautiful stretch of shoreline to the east and dotted with train stops from two L' lines, Lakeview is one of Chicago's liveliest and most accessible neighborhoods. Several distinct areas  East Lakeview, Central Lakeview, Boystown and Wrigleyville  meld together to form a lakefront community that celebrates diversity and boasts something for every type of visitor. Hit the bustling commercial districts along Belmont Avenue, Lincoln Avenue, Southport Avenue, Clark Street, Halsted Street and Broadway Street to shop  be it for vintage frocks, designer jeans or leather biker gear  or live it up with the locals at the seemingly endless options for bars and pubs, and the dozens of celebrated restaurants in between. Arts and culture come in the form of live music venues, several summer street festivals and a thriving scene for theater, dance and comedy (Belmont Theater District is a stellar collection of nearly 20 independent companies). Not to be outdone by its extraordinary @ Just steps away from public transportation! For all else, Uber, taxis, and the citys shared bike program, Divvy, are all accessible in the immediate area! Guests will have private access to the unit and shared access to the front patio. I use and trust an off-site management team, to help guestsget the information andservicethey need to make their stay enjoyable! They will be your contact for all communication leading up to and during your stay. Very simply, please respect my home and my neighbors. Please read these rules carefully and take them seriously, failure to comply will result in forfeiture of your deposit and/or termination of your reservation without a refund.  1.) No parties or additional overnight guests without prior approval. Noise disturbances reported by neighbors or police are unacceptable. 2.) Please ensure you have left the premises and returned any keys issued to you by the agreed upon check out time. Failure to do so will result in a 250 late check out/lost key penalty  3.) No smoking (of anything) inside the unit or on building premises unless you are in a designated smoking area. Additionally, Chicago law prohibits smoking within 15 feet of any building entrance.  4.) Please be respectful of my neighbors and be mindful of noise and loud music. Please observe quiet hours from 10:00 PM-8:00 AM daily.  5.) Pets are not allowed at the property unless previously approved and pet fee paid. 6.) Please remove",3
"Our light, spacious & comfortable home is very well located! 2 min walk from the vast green spaces of Clapham Common.  As well as being close to Northcote Rd & Battersea Rise bars & restaurants or enjoy a drink or BBQ on the roof terrace! 10min walk to Clapham Junction - trains from there include 12min to Twickenham, 7 min to Waterloo We would love to welcome you to our very well located, spacious flat in the heart of South London. With it's superb transport links, Clapham is the perfect place to base yourself on a trip to London. Central London can be reached easily from Clapham Junction overground, or Clapham Common underground, both just short walks from our house. Sporting attractions such as Twickenham and Wimbledon are also within minutes on the train.  Despite being so close to fantastic areas such as Chelsea and Richmond, you don't need to go far to have a good time! The famous Northcote Road with it's variety of bars, restaurants and shops is just 2 minutes walk away. Battersea Rise, Clapham Old Town, Clapham Common and St John's Hill are all equally vibrant areas with many interesting places to eat, drink and shop!  Our flat itself is over 1250 square feet and offers many opportunities to relax and enjoy yourself:   Master bedroom and bathroom in the loft area. This room boast a Super King bed with dual op none Mallinson Road is one of the most picturesque roads in Clapham and one of the best located too. A leafy, family area - very upmarket and safe. It can feel like a quaint little area of London which gives a true feeling of being away from the city. There are loads of boutique and chain restaurants and coffee shops on Northcote Rd and Battersea Rise as well as lots of green open parks where you can relax or exercise. Most notably Clapham Common, Wandsworth Common nearby, but also the breathtaking Richmond Park less than 2O mins away. Kings Rd in Chelsea in just 15 minutes away also- a favourite of many Londoners. Really nice neighbours We leave lots of detailed transport information in the house for guests.  Direct trains from Gatwick take only 30mins, taxi rides from Heathrow take 30mins .  10 mins walk to Clapham junction  Waterloo is 8mins on the overground from there 2 mins walk to Northcote Road with shops, restaurants etc.. 10 mins walk to Clapham Common underground for the well connected Northern line Buses straight to Sloane Square Wifi Sky + TV Sonos Electric blankets Kitchen appliances Guest parking We welcome you and your guests to the home and will provide our contact details for you to call anytime should you have a problem, or even a question about recommendations on where to go! No smoking No shoes inside the house No loud music late at night for the sake of the neighbours Just treat this place like you would treat your own home as we are proud of our house and like to keep it well!",1
"My place is close to Clapham Junction (7min walk) Wandsworth Town (6min walk) Buses to Fulham, Chelsea, Brixton etc. Youll love my place because it is convenient for many London locations, it is chilled and there is an outdoor space. My place is good for couples, solo adventurers, and business travellers. @ none @ @ @ @ @ - smoking in the garden. - No unauthoriseds guests",2
"Friendly house in a popular & trendy area. Walking distance from the most famous sightseeings in Rome. Best capuccino and cornetto at the bar downstairs! Very calm, safe, and cool neighborhood. @ none Quartier trs tranquille et trs authentique de Rome. Le balcon donne sur des ruines de l'poque romaine. A proximit : march couvert, march bio, march aux puces, meilleures pizzerias de Rome et grandes places publiques. Central, proche de tous les sites touristiques. @ Train Station Ostiense (for Fiumicino Airport) Metro Line B Piramide (for Termini Station) Tram 3  Bus 83 for city center (Via del Corso)  Bus 170 for Termini Station. Wi-fi Mes meilleurs amis ont promis de vous accueillir au mieux! @",0
"Beautiful georgian apartment (1,050 sqft) set over 2.5 floors, perfect for families, couples or business travellers.  A 10 minute walk from Kings Cross/St Pancras (Eurostar) stations, Granary Square and the restaurants at Kings Cross Central, as well as trendy Upper St. Youll love the light, the high ceilings and the wood burning stove.  Sleeping accommodation comprises a double bedroom with ensuite and a large children's room with bunk beds (option for an additional travel cot). The apartment is set over 3 floors:  - Ground floor: Entrance hall/snug  - First floor: Living room, kitchen and bathroom  - Second floor: Double bedroom with en suite bathroom, children's bedroom with bunk beds. none @ @ The apartment is just a short walk from national/international rail and underground stations, and conveniently located for bus routes into central London. @ @ - Its a shoes off policy in the house - We hope you really enjoy your stay in our home and treat it with the same care that we do.",2
"A private bedroom with a queen bed, ample closet space, and simple bed linen leads out to a living room. You're welcome to use this downstairs space and our garden as your own, and you will have exclusive use of this living area between 4pm through to 10am every morning  (our own living area is upstairs).  The guest area of our home has a separate entrance and a private bathroom. Bar fridge, microwave and coffee maker available. Your bedroom and private bathroom are on the lower level of our home, off a peaceful living area. You're welcome to use the living room and the garden as your own (with complete privacy by arrangement). Generally, we are hardly ever in this space at all. Your bathroom has a shower, toilet and basin. Big, fluffy towels are provided, as are soap, shampoo and conditioner. We love our books and art, and you're welcome to browse through our book collection.  Free wifi and tv are available too.  We are fully licensed and permitted with the City of Portland. none We love our neighborhood! It's quiet and peaceful, and only 15 minutes from all the fun of downtown Portland and the eastside, and easy access to OHSU. It's also quick trip to the Willamette Valley wine country, the Columbia River Gorge, the Oregon coast and Mt. Hood. We're 5 minutes from I-5 too. Multnomah Village (3 minutes drive/15 minute walk) is a charming, old Portland neighborhood with coffee shops, a brewery, restaurants and one of Portland's best independent bookstores, Annie Bloom Books (take time to say hi to their resident staff member, Molly the cat). Ninety acre Gabriel Park is our favorite place for sunset strolls and picnics, and is only a 5 minute walk from your bedroom. We're happy to lend you a picnic blanket! We are a small family with two dogs. As this is an older home you will probably hear us from time to time upstairs. Our home is one street from the No. 1 bus line to downtown, with several other routes close by.  Please feel free to park in our driveway, or directly outside the house, if you arrive by car. A wonderful app to download is Moovit - simply plug in your start and end point for any trip and you will get all the answers you need.  Alternatively go to (URL HIDDEN) - our local transport website. Relax and enjoy the entire downstairs area of our home. There is a private separate entrance through our garden. Please note that there are 8 broad (easy) stairs outside leading to the entrance. We will meet you on arrival, and show you your room, and there is usually somebody available at various times of the day to assist you, and we are always contactable via text or phone.  We also have a key box next to the door for key drop off when you leave. Siobhan conducts foodie tours of Portland and the wine country, and is happy to recommend fun and interesting places to explore. We understand that some guests may prefer more privacy than others, and will take our cues from you. We appreciate respect and care for our home. Please feel free to come and go as you like, but please do so as quietly as possible after 11pm and before 7am.  This is an entirely smoke-free property.",2
"Large sharehouse in Strathfield.  One large furnished bedroom with built in robe, desk & private ensuite bathroom.  Fully equipped kitchen. Free Parking. Bills & free WIFI included.  DVDs, game consoles+games in large lounge. Near pokestops! Australian Catholic University very close. If you are interested in a cheaper room *****we also currently have another room in the same house available, please see its separate listing*****. Large property: * Free parking available at house * Space available for bikes * Big storage garage * Public transport close none * Safe neighbourhood  * Leafy and good for going for a walk  * Close access to transport and supermarkets, cafes etc * Excellent library in close walking distance  * see our map for a better overview Suitable for young professionals/workers, university students, visitors to Sydney.  We are located close to the Australian Catholic University.  Currently the housemates living in the house are aged 24 - 34 years. *Busses on street  *Strathfield Station walking distance  * Homebush Station walking distance  * Strathfield Plaza or Homebush shops  walking distance, even faster on a bike  * see our map of the area in our listing *Laundry with washer and dryer *Fully equipped big kitchen with everything: appliances (blender, microwave, toaster, kettle, rice cooker) 2 fridges & dishwasher  * Lounge with DVDs, games etc, * Weights room  * Garage for storage  * Large backyard suitable for BBQ or parties if the weather is good * It is a large house you will see other housemates if you want to, otherwise quite private Relaxed and friendly environment Please be considerate and clean in common areas :) - Clean plates, pots etc after use - Clean kitchen bench tops after food prep  - Keep food in cupboards/fridge/fruit bowls etc ie not all over the bench tops - Partake in household chores along with other housemates (basic things like taking turns to take the rubbish and recycling out and just keeping things to a comfortable standard for everyone) - Smoking is only permitted outside of the house i.e in the garden is ok, but nowhere close where the smoke can waft inside please",0
"New flat of 26 m2, really bright, located near the  subway  station LaChapelle (line 2). All is well designed and warm!  A real cozy bedroom area, a nice seating area, a bathroom with walk-in shower . You will feel great! @ none The neighborhood is multicultural and friendly. It's a real trip. I expect nice people , friendly who love life and who will respect the place and leave the apartment as they found it The station Lachapelle is at 3-minute walk from the flat .  Gare du Nord  Station is at 10 minutes walk from the flat. Montmartre is at 15 minutes walk from the flat. There is  available towels and the bed linen. I 'd gladely exchanges  with travelers to help during the holidays in Paris. No party, no smoking.",2
"HELLO FELLOW AIRBNBers,  I bedroom corner unit located on the 2nd floor, updated unit, newer appliances, lots of space. Fully furnished unit located on the northside up in EDGEWATER BEACH Neighborhood, just steps from Lake Michigan's, Hollywood Beach Hugh one bedroom all updated appliances, gut rehab, lots of sunlight, fully furnished , it has everything you need for your extended trip in Chicago. Laundry is located on the 1st floor  1/wash, .75/dry parking is included for and extra cost 20 per day or 100 per week security deposit up to 500 depending on the lenghth of your stay none Edgewater is the best neighborhood in Chicago. Melting pot of all walks of life, great restuarants , bars and shopping to be had as well , located by hollywood beach Door buzzer is #204 The El : the Red line is a block south on bryn marw, or 2 blocks north on thorndale. Several bus routes: 147 express bus to downtown michigan ave  stop is a block east on sheridan rd/ hollywood 151 Sheridan bus goes north to Howard station and south all the way to Union Station 36 broadway bus  goes north and south on broadway 146 bus goes downtown but the local way on inner lake shore dr Taxis, ubers , or lifts  in the area as well The whole place is all yours Meet up to give the keys too if they want that if not ill be a short distance away if you need anything No loud music after 11pm in weeknights 12 on weekends",1
"***************** SHARED WITH OTHER GUESTS ************************** Big and spacious cottage, near all commodities. Easy access to downtown via public transit. Nice cottage, shared between guests, with 6 rooms that can accommodate 1 or 2 persons each with a choice of twin or double bed. none Quiet and peaceful neighborhood. Place Versailles and Galeries d'Anjou shopping centres near. Transport from airport or bus/train station available at additional cost. Public transit at short walking distance. @ @ @",1
"***please contact me before booking.*** Right in the heart of the city.   5 minute to the closest subway.    I don't smoke and have no pets. Elevator in the building:) Just 4  to 5 mins away from the subway station. The bed is a small double. So it will fit one Ruby player or 2 horse jockeys :) You get your own private space (not sharing bathroom).   AT THE LOBBY Please don't mention about Airbnb. Just say you are visiting me. Thx Chinese address   55 6F (Room E) English Address 6F (Room E), Vienna Mansion 55 Paterson St East Point Causeway Bay Hong Kong WIFI SSID: 6F-1  Password: CW(phone number hidden) Use the free wifi to email me :) AT THE LOBBY Please don't mention about Airbnb. Just say you are visiting me. Thx Chinese address   55 6F (Room E) English Address 6F (Room E), Vienna Mansion 55 Paterson St East Point Causeway Bay Hong Kong WIFI SSID: 6F-1  Password: CW(phone number hidden) Use the free wifi to email me :) AT THE LOBBY Please don't mention about Airbnb. Just say you are visiting me. Thx Chinese address   55 6F (Room E) English Address 6F (Room E), Vienna Mansion 55 Paterson St East Point Causewa none @ @ @ access the main gate, just enter passcode 1668. Then the door should open. 2.If the security asks where you go, show him the chinese address (556FE) . He might need to go with you to the unit which is fine. (website hidden) 6 Button in the elevator.  4.Once you reach 6th floor, you will see our flat (6th Floor, Flat F) with a sign 6F. Thats Flat F. Our room E is inside this flat.12.Once you get inside Flat F, Room E is your unit. Use the key provided to access the unit. Use the free wifi to email me :) Please do not leave your luggage at the lobby. Please leave the garbage (if not too much) in back stair cases garbage bin or inside the room",1
"This bright & spacious, 3-bedroom apartment with 2 balconies, is located at a quiet street. Yet only a three minute walk to the beautiful 'Jordaan' area in the city center. Enjoy your morning coffee on one of the balconies with a view on the canal, before taking a three minute walk to explore the city center. The bright living room of this duplex apartment invites you to kick back and relax after a long day of sightseeing. The kitchen is well equipped to cook a home made meal, which you can enjoy at the dining table. The bathroom has a shower and a bathtub. The master bedroom features a comfortable queensize bed. There are 2 single beds in the second bedroom.  APARTMENT HIGHLIGHTS:  Bright and spacious living room  Two balconies  Three bedrooms  Fully equipped kitchen  Bathroom with bathtub and shower  Free WiFi  Great location, quiet street right next to the city center  Very close to public transport, across the street! none Adjacent to the city center, just west of the scenic Jordaan, lies the lively Westerpark neighbourhood, part of Amsterdam West. Home to the eponymous park, which combines expansive greenery with the Westergasfabriek's wealth of cultural goings on, this lively neighbourhood is home to a varied mix of independent shops, old-school street markets, shiny new restaurants and traditional brown cafs. We will welcome you into a warm and very clean home. For your comfort, we will provide you with freshly made up beds and towels upon arrival. Trams 3 & 10 have a tram stop close the apartment. Tram 3 will take you to the Museum District and The Pijp area. You can take tram 10 to other parts of the city center, like Leidse Square and the Heineken Brewery. Bus 21 drives from Central Station to the apartment in only 10 minutes. You will have access to the entire apartment. Please make yourself at home! You will also have access to the private parking garage, below the apartment building. Please contact us to inform about our flexible check-in & check-out times. Please feel free to contact us during your stay. We will be happy to answer all your questions. We know our city very well, and we would love to help you out with recommendations and getting around the city. - Please respect the neighbors by keeping the noise down after 10 pm - House parties are strictly prohibited - Smoking is not allowed in the apartment - No additional guests are allowed without approval - A lot of effort has been put in the house to make this such a nice, peaceful and clean place. We expect our guests to treat the apartment in the same respectful way as we do",1
"Only 2km from the CBD, this location is perfect for Footy fans, family getaways or travellers alike. Positioned with superb uninterrupted views of City skyline, this stunning luxurious 2bdr apt comes with 1 Queen bed, 2 King Single Beds, 2 separate bathrooms and 5 star amenities to spoil yourselves with! With magnificent views of the CBD, the apartment comprises of a top quality designer kitchen with large living, spacious balcony, two large bedrooms complemented by two bathrooms.  The apartment also comes fully furnished with the following for your convenience: - NBN High Speed Wifi  - 42"" LCD TV - Nespresso Coffee Machine - Fridge - Kettle - Microwave - Aircon/ Heating - Washing machine  - Dryer - Dishwasher  - Iron & ironing board - Luxury Towels  - Cooking utensils - Cutlery - Dooner, blankets and pillows - Toilet paper none This apartment is close to Botanical Gardens, The Arts Centre, the City, Albert Park Lake and South Melbourne Market.  FOOD  There's plenty of food cafes and restaurants around the area;  - Kettle Black Cafe is right at doorstep - Nara Thai Street Food Cafe - Peko Peko (Chinese/ Malaysian) - Fancy Sushi/ Don Don (Japanese) - Bacash Restaurant - Royce Hotel  - Cafe Vue - Botanical  - Entrecote (French) - Top Paddock - Baby Pizza - Richmond Oysters - Kong BBQ NIGHT LIFE  - Honey Bar (walking distance) is a hotspot when it comes to good drinks and great food. - Crown Casino or the City is less than a 10 minute tram ride or a nice 20 minute stroll. - Richmond bars and restaurants (Prince Alfred, Public House, Baby) on Church Street is only 15 minute tram ride from Domain Interchange. You will need to disclose the number of people staying and finalised prior to check in; no other strangers are allowed in the apartment.  The building has an internal concierge who provides security, monitoring all activities within the building 24/7, so any misbehaviour (refer to house rules) will result in immediate eviction. From the apartment, it only takes 2 minutes to walk to Domain Tram Interchange on St Kilda Road, where you can take Trams into the City/ Flinders St Station. For footy fans, you can have a nice stroll through the Botanical Gardens to get to the MCG. Otherwise, you can easily hop on the tram or use the public bikes stationed near the building.  Cyclists you are in for a treat;- bike paths are available at our door step that takes you right to the Beach (St Kilda), or the Yarra - in fact the yarra bike trail leads you right up to Mount Dandenong if you are up for a hike! The building offers extraordinary facilities all accessible during your stay  Gymnasium, Sauna, Roof Top Spa Baths and rooftop entertainment with BBQ area, perfect for those wanting to experience a sophisticated inner city living. There is parking available for 1 car within the building upon request. However, parking between 6pm - 8am on weekdays and all day on weekends on the front street are all free! @ Please no noise after 9-00 pm, no feral loud behavior, in respect of the neighbors. Its in a quiet street with neighbours either side.  Please note, I will cancel your booking if neighbors complain of late night noise! NO SMOKING!  -Prue is your contact person who will forward arrival instructions and key collection details. Her contact details will be provided after booking.  To maintain a good standard for our guests we require certain conditions to be complied with. We appreciate most will respect our property but the occasional abuse requires that we state the following conditions: Damage, Breakages, Theft and Loss are the tenants responsibility during their stay. Number of Guests should not exceed the number stated on the Confirmation Notice or subsequently agreed in writing or email.  Fees will apply for excess guests not agreed with the owners in advance. Parties and Functions are strictly prohibited. The price charged is for domestic use only and not commercial. Accordingly",1
