text,label
"Private 1 bedroom, 1 bathroom with living room and kitchenette. @",1
"Guest house, centrally located to melrose shopping, restaurants, pool, jacuzzi, super clean, with all the modern luxuries of a great hotel room. Dogs and cats on property, very friendly. Ping pong, badminton, bicycles. Very cool. I'll make sure you love LA. Beautifully decorated by ex costume designer/stylist in serene boho chic California style.",5
"This spacious 2 bedroom unit is equipped with 1 King size bed, 1 full size bed and 1 comfy wide sofa... plus 2 cots for extra guests. We are walking distance to great shopping at the Grove and Farmer's market. Centrally located 10 min. to Hollywood, WeHO, and Beverly Hills! Located inside a historic Spanish-Style building from Hollywood's ""Golden Era"" we offer guests the opportunity to enjoy a versatile spectrum of LA experiences. We are a short walk from world class shopping and fine dining at The Grove and Original Farmer's Market. We are also walking distance from the family fun at the La Brea Tarpits archaeology site, and the Museum Mile, which includes LACMA, the Peterson Automotive Museum and the Craft Museum of Folk Art. Young adults will enjoy that we are only 10 minutes away from the world-famous bars and clubs of Hollywood, WeHo, and the Sunset Strip. The property's prime location in the heart of the city make it an excellent short-term rental for travelers with work commitments in Mid-Wilshire, Beverly Hills, The Westside, Downtown LA, or Koreatown. The unit has a large master bedroom with a king-sized bed, and a guest bedroom with a full-sized bed. We have one full bathroom with a separate shower and bathtub. Guests may use all cooking and eat",1
"This is a furnished bedroom in a 2 bedroom apartment located in Noe Valley, a quieter area of the city. Its 20 minutes to Super Bowl City and is great to return to and relax at night. Great kitchen and living area, perfect for Super Bowl Weekend. @",0
"Beautiful renovated home surrounded by restaurants, coffee houses, and grocery stores. Have the luxury to walk to the mid city cemeteries. Half a block from the street car, which will take you to the French Quarter. Home has front porch and balcony. @",2
"Only 7 min to dwntwn D!  Bbq Grill back patio awesomeness very chill,  3bed 2bt . This is an end unit unit townhouse with wood flooring throughout very spacious. Many dispensaries near by!   Please treat our house as it is yours! I king bed 1 queen 1 full and futon 2 full bathrooms, full kitchen, nice dining area",1
"This is one of the 3 bedrooms in the outstanding loft! It is very cozy and perfect for one person.However there is space for an air bed if more people are interested. Very typical for LIFE in a LOFT- THIS room is CONNECTED to another room but both rooms have their own doors!!THIS room has also a specific room divider in order to sustain privacy! The upper level is another extra which allows you to relax, read or just observe the streets of downtown LA. At the end of the world famous St. Vincent Court, in the St. Vincent Lofts lies one of LA's most gorgeous contemporary lofts. Spacious open loft with cool upstairs crawl space/room. Some of the most awesome views in Downtown. Secure building, great community full of artists, actors, musicians, young professionals and creative individuals.",3
"Our beautiful apartment is right in the heart of Columbus Circle outside the Time Warner Center. We are right across the street from the subway with access to the 1,A,B,C,D trains. Our apartment is very spacious. Both our bedroom and living room have huge windows which lets in lots of light. Our living room has a desktop Mac computer, TV, keyboard, couch, kitchen, coffee table and a small kitchen table. Our bedroom has a Queen size bed and a TV. Yes, we have cable :) @",1
"A quiet, comfortable home, near enough for convenience, far enough for calm. Five minutes to shopping, 15 to downtown, outside most of the congestion. This listing is for one bedroom with a shared bath. @",0
"Welcome to 1600 Vine apartments. Close to Walk of Fame, Hollywood shopping and nightlife, The W Hotel, Kodak theater, Pantages theater, The Bowl, Sunset Strip and Universal Studios. Couples, solo adventurers, business travelers will find our hotel like apartment simple and comfortable with full kitchen and other amenities. My goal is to provide travelers with reliable and comfortable place to rest with a kitchen, more space and great amenities. Stay at our hotel like accommodations and explore this beautiful city. Here is what we have to offer. >> VIEW to the street, panoramic >> POOL is available. GYM is available. >> WASHER/DRYER inside the unit. >> TV in each bedroom and living room. Smart, no cable. Netflix provided.  >> WiFi is provided for free. >> PARKING is complimentary. >> BED in the bedroom is queen size with new comfortable memory foam mattress and pillows.  >> AMENITIES provided: linen, 1 bath 1 hand towel per person, shampoo 2in1, soap, toilet paper, hairdryer, iron, dish soap, basic cookware/dishware, coffee maker, teapot. Not provided: paper towels, tea towels, flip-flops, coffee, bathmats, toothpaste, laundry detergent. >> LOCATION as any large city is very busy, lots of traffic, expect average city noise and city parties, lots of police to keep you safe. Besides all the great restaurant",0
"Flash deal only available for single night stays when I have a calendar opening. See my other listing for the regular bookings. Extensively remodeled in 2012 and boasts hardwood floors, open floor plan with city views and is light and bright throughout. Gourmet kitchen features quartz stone counters, cherry cabinets, Carrera backsplash, stainless appliances. The living area flows nicely to two generous bedrooms and one shared stone tiled bath. Private room is designed with modern furniture - full sized bed, desk, and sitting area with an amazing downtown view. Bed has 500 thread count linens, hypoallergenic down comforters and a memory foam pillow top mattress active spring coil mattress. You'll be sleeping like a king! There is an optional twin sized floor mattress for a 3rd guest or if you don't want share a bed with your +1. The room might be a little cozy, but it could be reminiscent of childhood sleep overs. The room is about roughly 100 sq ft or 9.29 sq meters.",2
"Enjoy the summer in this great 1 bedroom apartment with 2 queen beds located 4 min walking distance to the beach. This bright one bedroom is ready for you to enjoy the sun this summer, with amazing amenities, in the heart of all the action, yet relaxing the perfect balance for your vacation or brief get away. Beach-ready and amenity-packed at a great value for your next short or long term stay in West Los Angeles. Conveniently located two blocks from Venice Beach, 10 minutes, this community is perfect for business and leisure travel. Enjoy resort-style amenities and services - pool, tennis courts, billiards room, on-site dry cleaning and fitness center - without the resort price tag.",2
"My place is located in the heart of foggy bottom (just a 5-min walk to the Foggy Bottom Metro Station. Youll love my place because of its dcor, coziness and amazing views from its private 400 sqft terrace. My place is good for couples and solo adventurers. @",0
"Hello everybody and thank you very much for your interest in my place, I will try to offer you the perfect place to have a good time. Great studio in Upper West Side, 10 minutes from Times Square, 3 minute walk to the express subway going downtown I live in a really nice, cozy one bedroom apartment in the Upper West Side of Manhattan.  The bedroom has a queen bed and the living room has comfortable seating.  The floors and carpet are immaculately clean all the time and I like my space very tidy.  I am a private piano instructor so my space is put together and well decorated.",1
"My place is close to The Beach, breweries, South Bay dinning & shopping. Youll love my place because of the ambiance, the comfy bed, the pool, and the patio.. My place is good for couples, solo adventurers, business travelers, and families (with kids). @",2
"Spacious 1BR in great neighborhood right on Greenpoint/Williamsburg border. Queen sleeper sofa. Elevator building. Full-size kitchen, breakfast bar, tons of cooking gear, nice stereo & TV, slate floors, Juliet balcony ... even a washer/dryer right in the unit! @",2
"Youll love my place because of the location, the people. My place is good for solo adventurers and business travelers. Private room in a 2 family private house in Sunnyside. The apartment is on the 2nd floor and has 3 bedroom two of which are occupied with international students for a long term stay. The kitchen and bathroom are newly renovated and shared by current occupants. The room has a queen size bed, two nightstands, night lambs, and a walk in closet with drawers, clothes bars, a table and chair for personal/work related uses. There's wireless broadband, satellite TV with Apple TV in the living room. The house is only 3 blocks from the 7 train which then takes about 10-15 minutes into Manhattan.",0
"This is old victorian style house. House is 110 years old, historic house. Located in DOWNTOWN LA. Great location. Room is very small, but private room, its located near the main entrance of the house. Has own entrance and own keys and lock. Nice area with palm trees and lots of cafee and bars in our area, safe neighborhood. My family also live here and we have no problem within 3 years!!!! Near the house has 6 bus stops and 2 metro stations. Please, DONT BOOK IF YOU SMOKE MARIJUANNA!!!! Dear guest! We have prepared for you a description.  The house  is located in the heart of Los Angeles, 12 minutes from Hollywood. It is a densely populated area where there are many restaurants, bars and shops. Sometimes there can be noisy, as in all large cities. From our region easy access to all attractions of Los Angeles, as the geographical area is located in the downtown. Our house  - it's a big old three-storey house with spacious bathrooms and large windows. We made repairs in the house. The bathroom and toilet are located on each floor. Bathrooms renovated. Housekeeping twice a day cleans bathrooms. On the ground floor there is a reception and information boards.  The house has wireless internet access 100 Mb. Login Sony PlayStation 4 Password California. In three minutes from the house on Pico Boulevard there are many bus stops. By bus number 33 takes you to Venice Beach and Santa Monica's famous. By bus number 30 takes you to the beautiful area of Little Tokyo. Metro Vilshe",7
"My lovely one bedroom apartment reminds me of a little slice of Paris + a taste of Brooklyn, in Los Angeles. Modern with European flair, in a beautiful, walkable neighborhood with equal charm. Griffith Park and many cafes are just across the way! Enjoy the tranquility and calm of a clean, cozy space. Records are here for your use and complimentary wireless Internet. There is no cable TV, however movies {DVDs} will be left for your viewing. Hopefully you'll enjoy the 53 miles of trails in Griffith Park right across the way, rather than staying indoors however! Full service kitchen for your use. No dishwasher. Please hand wash dishes.",1
"South Austin Gem near Stephenson Nature Preserve, coffee shops, bowling alley, bus line. SOco, Solo, South 1st. Beautiful high ceilings with natural lighting.  Spacious, yet SO cozy. Large space with great light. Master Bedroom Suite and Sunroom bedroom with own Bathroom. Small efficiency type kitchen amenities with microwave, hot plate and dorm fridge available and stocked with bottled water.  Ironing board and iron Extra blankets  Hairdryer  Towells/linens Shampoo/conditioner/soap",1
"A large and private apartment in the heart of Silver Lake. Walk to Sunset Junction for restaurants, coffee, and shops, or to the beautiful Silver Lake reservoir. This Silver Lake gem is not to be missed! Large and beautiful apartment in the heart of Silver Lake. Fully furnished, private, and equipped with spacious living room, modern bath, comfy bedroom, and stocked kitchen. Walk to Sunset Junction for shopping, restaurants, and sight seeing. The best location! Walking distance to everything in Silverlake: restaurants, shops, coffee, ice cream, you name it! This private and comfy apartment is newly remodeled and furnished, perfect for an urban retreat.   Features:  1 bedroom (with comfortable queen bed) 1 bathroom with shower/tub  open living room, with plush sofa large, fully equipped kitchen  air conditioning wi-fi  tv with cable DVD player The apartment is private, and I'll be available 24/7 if you need anything at all. There is plenty of street parking, and is close to many bus lines, and 10 min by bus / 20 min walking from the Los Angeles Metro (Subway) Red Line at Vermont and Santa Monica. The house is 30 min to 1 hour from LAX by car, depending on traffic.",0
"This is a very large 4 bedroom apartment . It's very close to the University of Chicago, Obama's house, and the Subway. My wife and I are friendly, helpful and offer exceptional service at an affordable price. The indoor and outdoor space is always clean, quiet & peaceful. It's located in a forest like setting. The neighborhood is very safe and has lots of free street parking. Our place is good for anyone open to sharing a room and meeting people from around the world. @",5
Wake up in the morning to the beautiful sound of birds singing in the Giant Yellow Oleander tree just outside of your room. Have a cup of coffee on your private balcony in this fully restored craftsman home in the historic neighborhood of Golden Hill. You are one block to the number 2 bus and approximately one mile to downtown San Diego. (A 20 minute walk) Your room is connected to the bathroom . There is also a refrigerator and a coffee maker and bottled water. Fruit and snacks are provided @,1
If the thing you love most about visiting to other place is the people. Then this is the place for you . I rent out 3 rooms in my house so people are always coming and going . Stay In a home that fells  like staying  with family . @,1
"Our cool and comfortable 3 bedroom apartment fits six and is centrally located on the upper west side, just 2 blocks to Riverside park and 4 blocks to Central Park. Enjoy a gourmet kitchen, roof access, and easy access to all major subway lines. @",1
"Historic Cabin on the Bowery sleeps one and has a small dresser.  Amazing location puts you in the heart of Nolita.  Access to two lobby areas and the rooftop garden. This Original Cabin has a trellis ceiling and the bathroom is shared. Your Original Cabin has a single bed, side table and a shared bathroom.  Complimentary WiFi is included and log in will be given to you at check in.  The cabin has a trellis ceiling which allows for the heating and cooling.  Your Original Cabin has it's own lock and key.  (Lost keys are 25)  Keys can be kept at the Front Desk while you are out for safe keeping.",4
"Just steps to the sandy beachfront at famous Windansea. Enjoy swimming, snorkeling, scuba diving, kayaking cave tours, sea lion encounters, and all that La Jolla has to offer. Dining and boutique shopping is a 10-15 minute walk. Del Mar, Gaslamp, Balboa Park 20 minute drive. Breakfast Included. NO SMOKING Super comfy Tempurpedic 3k mattress set for guest :) Stainless steel appliances and granite counters. High-speed Internet, TV, DVD. Home is only 1.5 blocks to the Pacific Ocean !! Beach cruiser bikes, skate boards, surf boards and other beach equipment can be rented at nearby locations.",2
"My apartment is close to the best Harlem restaurants and entertainment and just minutes away from all NYC has to offer. Youll love the high ceilings, exposed brick, convenient location, proximity to major sites, subways and overall real New York charm -- perfect for couples, solo adventurers, and business travelers. Youll love the high ceilings, exposed brick, convenient location, proximity to major sites, subways and overall real New York charm -- perfect for couples, solo adventurers, and business travelers.",1
"The Bashful Blue Room is located in the HQ of a glamorous cabaret dance troupe. The loft is a wonderland of nicknacks, costumes and props, in the true bohemian spirit. It's centrally located, has double-height ceilings, and oozes artistic charm. The Bashful Blue room is a private den of tranquility within the HQ of a glamorous cabaret dance troupe. While the loft is a wonderland of nick nacks, costumes, and props in the true bohemian tradition, the room is peaceful and windowless. Guests regularly emerge from the room and tell me that they just had the best night's sleep they've had in months.",5
"Furnished two bedroom apartment on second floor of two family home One large bedroom and one smaller bedroom Kitchen with microwave, dishwasher, stove and refrigerator Dining room with built in hutch Hardwood floors throughout Comcast cable/wifi European style washer dryer all in one @",0
" 2 Bedroom, 2 Bathroom High Rise Unit  This listing is for the entire unit  Modern furnishings and art  Views all the way from Tijuana to La Jolla   Pool, Hot Tub, Huge Gym and Cardio Room  Free Parking!! High Rise condo/apartment in downtown San Diego. This listing is to rent the entire unit. Complete with 2 bedrooms and 2 baths.  Very comfortable, yet modern, with a spacious balcony and expansive windows to maximize panoramic views, stretching from the Coronado Bridge to Balboa Park and the Airport.  This is a lifestyle of convenience! You will love the club room, fitness center, lounge and screening room, as well as a relaxing sundeck complete with a lap pool and spa. Located in the Upper East Village with easy access to the 94, 163 and 5 freeways allowing for convenient travel and commuting. We are just a few minutes walk from the Ballpark or Gaslamp District, Balboa Park and the Airport. You can even watch the planes fly by and land! We also provide FREE PARKING!",1
"Located across from Williamsburg Music Hall, our modern 1 BR apartment is perfect for your stay.   -5 minute walk to Bedford L train -Spacious living room and bedroom -Bar/Counter space for cooking/eating -Washer/Dryer/Dish Washer/heaters (2) Our space is nicely decorated with mid-century and danish style decor.  There are washer/dryer/dish washers in unit as well as heaters in both the bedroom and the living room.  We have a large counter that is perfect for cooking and eating.  Closet space will be available to guests.",2
"Make yourself at home with your German-Austrian hosts and cats in Staten Island! Your clean and safe private room is just in the right distance for a 60 minute commute to Manhattan and also to get some rest at home after a busy day. The comfy King Size beds in our retro home offer the ideal home base for your New York City trip. Both airbnb guest rooms as well as the kitchenette and the bathroom, which is shared with maximum two other guests, are located on the upper floor of our house. LIKES AND DISLIKES Maybe the easiest way to help you make a decision is, to list those things most people like or dislike about our listing: Our guests love: o to get some rest in a suburban area in reasonable distance to Downtown Manhattan  o the clean and safe home o the occasional interaction with their hosts  Some of our guests dislike: o if you have a very light sleep, you might hear other guests sing while taking a shower in the bath room next door o bathroom, kitchenette with pitched roof and relatively small hallways with steep steps are not perfect for large/tall fellows o we do not have a microwave o the location with a relatively long (60 min+) commute to Manhattan and only a few shops in the direct neighborhood  GUEST R",3
"A pleasant, convenient bedroom in a three-bedroom apartment in the heart of Park Slope, Brooklyn. You would share with two woman who live here full time. We are friendly, quiet and enjoy guests.   The neighborhood is near the subway (F/G/R) and Prospect Park. There are restaurants, bars and shopping located nearby. Meanwhile, our block is quiet and lined with trees. This is a small room, suited for one guest, with twin bed, AC, a built in clothing rack, a dresser and nightstand. The room has a twin bed, wardrobe(like a closet) and nightstand. Half of the closet will be available for your use. There is also a small table and chair to place your luggage. Bedding, towels, and good wifi are included. There is a window.",1
"My cozy one bedroom condo is perfect for 2-4 guests, located 10 minutes from downtown Denver in our hip Cap Hill neighborhood & is right next to Cheesman Park. Local bars and restaurants are within walking distance along with grocery stores. @",1
"Stunning views of the bay in a friendly, quiet neighborhood.  Comfortable home with theater room and children's playroom.  Freeway access is a breeze!  25 minutes from SF. Our house features: *Breathtaking views of the Bay from the Living Room and Play Room *Projector Screen T.V. with access to HBO, Local Channels, Netflix, Amazon Prime Video, Youtube, etc.  We also have a large selection of quality DVDs. *Eat-in kitchen with Oven, Microwave, Stovetop, and accessories like a   blender, French Press, etc. *Large Children's Playroom which functions as a nighttime bedroom *Large parking area, room for 3 vehicles. *ADT Security System and service for your peace of mind. Sleeping arrangements include 2 bedrooms and 3 common rooms that have sleeping arrangements built in: 1 King size bed 1 Full pullout bed 1 Twin pullout bed 1 Toddler Bed 2 Couches 1 Pack 'N' Play",1
Clean apartment with WiFi and a queen size bed. Easy access to ACBD subway 15 minute ride to midtown. @,0
"Come live like a New Yorker with a lifelong New Yorker! You'll be staying in a huge bedroom (14x14) with a large closet. Its an amazing sanctuary for anyone looking to have an amazing time in NYC.  The apartment is located in a prime Lower East Side location that's just walking distance from the best bars and music venues in the country. There's also a citibike kiosk right under your window, so in theory, you could jump out your window and land right onto a bike seat - but i would really prefer you didn't try that. Places that are just a quick walk away:  Clinton Street Baking Company, Katz Deli, Russ & Daughters, Mission Chinese, Meatball Shop, Ivan Ramen, Le Turtle, Il Bagatto, Welcome to the Johnsons, The Hotel On Rivington, Mercury Lounge, Pianos, Bowery Ballroom, Cake Shop, Hotel Chantelle, Williamsburg Bridge, Chinatown, Soho, East Village. This location is amazing. I work as a Music Director for a women's fashion brand, DJ, and used to run a record label and be a music magazine editor and twice published book author.  Guests will hav",3
"If you're going to visit Austin, you might as well do it in style. Walk to the SoCo District or enjoy a 3 mile cab ride to Zilker Park from this clean & updated 4 bed/4 bath home! Spectacular backyard, wet bar & rooftop veranda! Minutes to downtown! Location, location, location! If you're looking to be in the center of all the action, you've found your spot! Less than 3 miles from downtown Austin, within walking distance to South Congress and 3.5 miles to Zilker Park.",1
"Luxurious comfortable room 10 mins drive from JFK international airport 4 minutes walk to public public transportation. This luxurious room is clean,my house is located in a very good neighborhood , green acres mall . 20 minutes drive to far rock away beach.",1
"This beautiful apartment is located 1 block from the Famous Balboa Park, there is plenty of FREE parking around this area, best of all: Quiet Neighborhood and very SAFE.  HIGH speed Internet, Full Kitchen, Kitchen Basics b-fast free, Full Bathroom.. 1 BLOCK from Famous Balboa Park, biggest Municipal Park in the U.S where you can find the #1 Zoo in the U.S, many Museums, great walks and even hikes, all within walking distance from my apt. Great Restaurants all around.",1
"Cozy 1 Bd/1 Bth located in the heart of West LA. My place is close to Tender Greens Culver City, Downtown, Overland Cafe, The Culver Hotel, and Akasha. Youll love my place because of the location! My place is good for couples, solo adventurers, and business travelers. Please feel free to reach out to me with any inquiries you may have! @",3
"Cozy, comfortable one bedroom railroad, a block from Grand St L train. Steps to coffee shops, bars, restaurants and Cooper park.  Enjoy exploring the popular East Williamsburg location! Please feel free to email me with any questions. @",0
"Perfect oasis for STUDENTS, PROFESSIONALS, and VACATIONERS. We have served people from South America, Europe, and Asia so far. This is your new home your home away from home. *Complimentary coffee (with creamer & sugar) and tea *Wireless Internet  *TV *Netflix *Kitchen Use  *Central AC/Heating  *Washer use  *Dryer use *Smoking allowed in porch only. Thanks. Air mattress available upon request. Check-in time is listed at 1pm and check-out time is listed at 11am. We can accommodate your needs and will work outside these hours as long as it works with other guest schedules and our ability to have a clean and beautiful space for you to stay. We expect clean, respectful, and relatively quiet guests. Bonus if you're fun, interesting, and generally a nice person! Smoking must be done outside on the back porch. 2-min walk to BUS #4, #63, and #59 2-min walk to CTA GreenLine Train (Cottage Grove stop) 2- min walk to Divvy bike station (63rd & Cottage Grove)",2
"My place is close to Barclays Center Prospect Park A,C,S,G Subways 20 minutes from Manhattan Many restaurants, grocery stores, coffee shops , Peaches Hot House, Alice's Arbor. Youll love my place because of the light, the comfy bed, the coziness, the space! My place is good for couples and solo adventurers. @",1
"The Blue Pelican Beach Rental is a 2bd/2ba beach cottage 50 ft from the sand in Mission Beach, CA. Come enjoy the surf, sand, & sun provided by the Blue Pelican The Blue Pelican Beach Rental is a classic 2 bedroom/2 bath beach cottage, just 50 feet from the sand in the heart of Mission Beach. Enjoy the surf in the Pacific Ocean or water sports on Mission Bay. Once you land at the Blue Pelican you can park the car and enjoy the ease of beach life. A classic 2 bedroom/2 bath beach cottage in the heart of Mission Beach. It's extremely walkable with great restaurants and lots of options for fun activities. Walk or bike anywhere you need to be.",0
"Spacious happy summer house:mid century designer furniture, art everywhere, full of sunlight, plenty of storage, wooden floors, new kitchen, two gardens, outdoor dining area, two large TVs with netflix, new bedlinnen and towels. Bikes to borrow - close to everyting that Venice offers: beach, street life, restaurants, coffee shops, yoga, abbott kinney, rose av, whole foods. Its on a quiet streetbut super close close to all the hip of the hood. @",0
"Charming Spanish bungalow, walking distance to trendy York blvd. There is a master bedroom with a memory foam Queen bed, which has a private en suite bath, a separate den with Queen pull out bed, & another office with a comfortable double futon bed. These rooms share a full bathroom. Relaxing backyard. Light-filled bungalow with three large bedrooms, plus a spacious living / dining area and fully equipped kitchen.  You can walk to everything from here - brunch, coffee, vintage furniture & clothes, records, gourmet ice cream & donuts, hipster pizza, you name it, it's around the corner on York blvd. Enjoy the ease of going carless in LA!",1
"In search beauty and comfort? You have found it!  With an en-suite bathroom and outdoor patio space, you will find all the pleasantries needed to enjoy your stay. No SMOKING. No parties or events. No UNAUTHORIZED guests. A calm, serene and airy, with beautiful patio space.  Guests have exclusive use of a bedroom, private bath and balcony.   A hotel-like atmosphere with a totally at home feel. Hallways and outdoors are security video monitored",2
"My place is close to Blue Ribbon Sushi and other great SoHo restaurants. Youll love my place because of the neighborhood, the kitchen, and the comfy bed. My place is good for couples, solo adventurers, and business travelers. More photos upon request. @",0
The Diamond Suite at the 11th Avenue Inn Bed and Breakfast. @,0
"Avail 11A Check In-Out 2 nights minimum. Cozy furnishings, queen-size bed, full bath, wifi connection. Lite cooking. Near all restaurants, theaters, metro and Trader Joe's in the heart of Culver City. Absolutely No Smoking. 2 people max/NO Pets. The uniqueness of my cottage is the rustic feeling of a bungalow. It's not shiny and modern, but very easy to relax in. There are dishes and pots for lite cooking and tableware. There is a small table outside to enjoy a breakfast coffee (petite dejeuner). There is plenty of windows for fresh air and sunlight but no air conditioning. No Smoking ever, please.",1
"Whether in town for a day or two, a conference or an extended stay, this cozy pied--terre is perfect for couples, tourists, ""staycationers"" and business travelers alike. Completely designed, appointed and curated to meet the standards of the modern traveler, the house offers two bedrooms, a half bathroom on the main level, a shared bathroom on the upper level and a private bathroom in the master bedroom with what promises to be the best shower you've had all year ;-). Enjoy DC with us! Welcome to our cozy pied--terre in the NoMa neighborhood of downtown Washington, DC, only a short two-block walk from the NoMa-Gallaudet Metro station (Red Line) and only 5 blocks from Union Station. The U.S. Capitol, Supreme Court, Library of Congress, U.S. Botanic Garden and the National Mall are all within easy walking distance of the rowhouse, while a quick ride on the Metro is all that separates guests from enjoying national landmarks like the Smithsonian, Washington Monument, White House, Lincoln Memorial, Arlington National Cemetery or even the cherry blossoms around the Tidal Basin downtown. Come nighttime, the rowhouse is only 3 blocks from the vibrant restaurants and bars of the H Street corridor and walking distance to the eclectic shops, eateries, breweries and distilleries of the nearby Union Market and Ivy City districts. Restaurants and hotspots in Dupont Circle, Georgetown, 14th Street, U Street, Shaw, Penn Quarter and Gallery Place are less than a 20 minute Metro-, Ca",2
"This beautiful 1br/1ba condo features amazing views of downtown and the lake. Balcony for relaxing and very comfortable accommodations. Within walking distance to dog park, restaurants, shopping and the lake! High Speed Internet and Cable Included. 1 Block from Clark/Lake Train Station. Dry Cleaner in the building. Parking available upon request (Extra Charge). Bike Storage. @",0
"Located across the majestic waters of Escondido Beach, Malibu Hideaway offers an exclusive beach community experience. The residences features a wide variety of styles, along with handy amenities that include private beach access, complimentary wifi, smart high definition televisions, and full kitchens. Providing a quiet rustic setting, spectacular ocean views, and high end comfort, we are available around the clock to ensure the most comfortable stay. Visit us at MalibuHideaway(.)c-o-m @",6
Fun Airstream experience for Coachella event.  - shower  - toilet  - kitchenette  - VIP setup  - 300 a night includes airstream and spot to camp for 3 days. @,0
"Contemporary 2 bedroom apt sleeps 6 (queen bed in master BR, full bed in 2nd BR, and 2 full size fold-down sofa beds in LR) on 2nd floor of townhouse. High ceilings, dramatic windows, exposed brick and sleek black granite make this a magnificent apt. Very spacious living/dining area! Beautifully renovated, fully furnished contemporary 2 bedroom apartment sleeps 6 (queen size bed in master bedroom, full size bed in second bedroom, and two full size fold-down sofa beds in the living room) on second floor of charming pre-war town house. Please note that there is no elevator in this building and it is necessary to go up one (1) flight of stairs to reach the apartment.  Spacious, bright and airy living room (very big for NYC!) features dramatic triple windows with a partial view of Riverside Park which is just steps away for park enthusiasts. Authentic fireplace from the 1800's with modern black granite mantle is a beautiful focal point to the living room, however due to New York City fire regulations, it cannot be used.",1
"Live like a New Yorker instead of staying in a stuffy, overpriced hotel. Share my small, cozy one bedroom apartment, nestled in the historic lower east side, steps to the subway and walking distance to the coolest neighborhoods. Sleep on comfy couch. Don't stay at a hostel! Stay with me in my lower east side apartment. ( Before reading description, PLEASE NOTE: do not automatically book with out messaging me first. At the bottom of this listing, under ""ABOUT THE HOST"" there is a button underneath my profile that says CONTACT HOST- that is how you message me. Clicking on the REQUEST TO BOOK button on the right and putting in your credit card information is booking the place. I won't accept bookings until I am introduced to you through a message. Thanks!) Cute, cozy, 1 bdrm apt in hip lower east side of Manhattan to share for short term stays - 1 person only. Good situation for tourist looking for cheap place to stay that is more private and homey than a hostel or someone moving to NY and looking for a home base while you look for something more permanent or someone here for short term work/business. This listing is for sharing the bedroom - you would be sleeping on a comfy couch in the bedroom. I would be sleeping in the bed. If thi",2
"Your own private home + the proximity to West 6th Street(5min walk). King bed, queen bed, queen air mattress and large sofa. The 2nd half bathroom is great for groups! Please let me know if you need the air mattress and I'll have it out with inflater! Private home located only 5 blocks from famed 6th Street. Three of the best restaurants in Austin, as well as a grocery store and spirits store also within 4 blocks. Very safe neighborhood with plenty of free parking. 2 floor home with 2 spacious bedrooms + Queen Sized Air Mattress w/sheets and a Great, Large Sofa, very nice kitchen with ice maker. Washer/Dryer, microwave, dishwasher, wireless internet, multiple flat screens with premium cable package.",2
"Awesome ~500 sqft studio, tons of light, view of the Oakland Hills. Situated just above the Cleveland Cascade 1 block from the lake. Close to tons of bars/restaurants/movie theater/Trader Joe's and a 20 minute walk or 5-7  Uber/Lyft from Bart. All new kitchen and bathroom appliances. No washer/dryer but there's a laundromat nearby. The usual - all kitchen amenities, Wifi, Blu-Ray player (library and Redbox are just down the street), no cable TV but I have an Amazon Fire TV stick with Netflix/Hulu/Amazon Prime/etc.",0
"Our room is a quick walk away from two fun neighborhoods, University Heights and Normal Heights. Both areas are staples among San Diego nightlife. North Park, Hillcrest, and Gaslamp are less than a 12 cab ride away or about 10 to 15 minutes driving Along with a private room, guest will have full access to my kitchen, bathroom, living room, patio, and awesome dog named Finn.    Our presence will be minimal in the house, but I am always available for my guest's needs and to grab a bite or drink around our area.  Note that the sweetest dog on the planet lives in this house, he will be around.   University Heights is hop, skip, and a jump from this apartment, this neighborhood offers vegetarian restaurants, late night burritos and tacos, Thai food, Mediterranean cuisine, a dance club, and bars. Normal Heights is in the hopping distance as well, this neighborhood is a key location for lovers of craft-beer and unique cocktails.  Also I recommend Black Horse coffee house for the best cup of Joe in San Diego.  Hillcrest is known as the gay district of SD, there is a wide variety of restaurants and bars in this neighborhood too.  North Park is the hippest hipster hood in all the land. :)   There are multiple bus stops 10 feet away from ou",1
"Experience the Big Easy like a local in this large, expertly restored Greek Revival side-by-side in the Marigny/Bywater. Stroll to Frenchman St., the French Quarter, or renowned local bars and restaurants. Or just relax on veranda, balconies or large backyard patio. This is a huge house with more than enough space for large families or groups. @",3
"Our beautiful house is a great place for entertaining or just relaxing. Enjoy a cup of coffee/tea or a cocktail by the pool, surrounded by natural fragrance of lemon grass, mint, basil, oregano, sage, canas, rue, and tomato plants.  Front yard has a canopy shade tree and sitting deck perfect for sitting under the stars at night.  Walk to great restaurants, movie theater and shopping. Comfortable beds for great sleep, to wake up refreshed and energized to continue your unique Austin experience. Bright home, quiet and very comfortable with a very relaxing covered patio with hammocks and a great pool.",1
